FID,FID_04km_b,Lon04,Lat04,FID_44km,GroundMean04,AOD_Kriging04,RoadLength04
389,849,126.5474978,45.64057214,7,18.16158725,0.431791918,1355.185821
390,850,126.5584534,45.64295961,7,18.16158725,0.431791918,842.3845963
391,852,126.5491566,45.64767497,7,18.16158725,0.431791918,1039.774149
392,853,126.5483272,45.64412356,7,18.16158725,0.431791918,739.6084262
393,854,126.5558799,45.65419583,7,18.16158725,0.431791918,832.7243767
394,855,126.5567099,45.65774719,7,18.16158725,0.431791918,1061.71388
395,856,126.5339656,45.64941929,7,18.16158725,0.431791918,888.4317962
396,857,126.5398583,45.65238955,7,18.16158725,0.431791918,849.850339
397,858,126.5347942,45.65297079,7,18.16158725,0.431791918,1307.186831
398,859,126.5406873,45.65594101,7,18.16158725,0.431791918,1056.643951
399,860,126.5356229,45.65652228,7,18.16158725,0.431791918,1105.810299
400,861,126.5305584,45.65710333,7,18.16158725,0.431791918,418.9102158
401,862,126.5440931,45.64825664,7,18.16158725,0.431791918,1083.554033
402,863,126.5499862,45.65122638,7,18.16158725,0.431791918,924.5172483
403,864,126.5390294,45.64883808,7,18.16158725,0.431791918,844.7319193
404,865,126.5449223,45.65180808,7,18.16158725,0.431791918,608.4505709
405,866,126.5508158,45.65477778,7,18.16158725,0.431791918,642.4347435
406,867,126.55505,45.65064446,7,18.16158725,0.431791918,937.512205
407,868,126.5457516,45.65535951,7,18.16158725,0.431791918,1282.085024
408,872,126.573642,45.64121198,2,18.16158725,0.460420398,18.64149047
409,873,126.5635164,45.64237729,2,18.16158725,0.431791918,833.8324571
410,874,126.56941,45.64534604,2,18.16158725,0.431791918,42.34281262
411,877,126.579536,45.64418021,2,18.16158725,0.460420398,803.1784339
412,878,126.5685793,45.64179475,2,18.16158725,0.431791918,777.9421544
413,882,126.5845989,45.64359696,2,18.16158725,0.460420398,800.4823076
414,884,126.574473,45.64476324,2,18.16158725,0.460420398,791.055905
415,885,126.5870945,45.65425053,2,17.23575477,0.460420398,1348.238771
416,886,126.5879265,45.65780171,18,17.23575477,0.460420398,247.5010491
417,893,126.5516455,45.65832918,7,18.16158725,0.431791918,896.6291166
418,899,126.5820306,45.65483387,2,17.23575477,0.460420398,1053.269143
419,904,126.5838401,45.61815516,2,18.16158725,0.416385521,284.1442928
420,905,126.5998536,45.61995511,2,18.16158725,0.416385521,97.34612683
421,912,126.6040815,45.61581982,2,17.23575477,0.40809458,1594.972204
422,913,126.6150349,45.61820181,49,17.23575477,0.399803638,1678.225714
423,914,126.593961,45.61698794,2,17.23575477,0.416385521,66.56321943
424,915,126.6099746,45.61878647,2,17.23575477,0.40809458,1225.86505
425,916,126.5990213,45.61640399,2,17.23575477,0.40809458,475.9150127
426,917,126.6108076,45.62233752,2,18.16158725,0.416385521,1496.153839
427,918,126.6049142,45.6193709,2,18.16158725,0.40809458,1650.992953
428,919,126.6158683,45.62175283,49,18.16158725,0.40809458,631.2548806
429,920,126.6116408,45.62588856,2,18.16158725,0.416385521,1184.157393
430,921,126.6057469,45.62292198,2,18.16158725,0.416385521,1420.053143
431,922,126.6167018,45.62530384,49,18.16158725,0.40809458,542.9656366
432,923,126.6175353,45.62885485,49,18.16158725,0.416385521,552.324306
433,924,126.6023512,45.63060842,2,18.16158725,0.431791918,1383.428253
434,927,126.6031839,45.63415951,2,18.16158725,0.431791918,504.7967152
435,930,126.6065797,45.62647306,2,18.16158725,0.416385521,1457.333773
436,931,126.6082457,45.63357519,2,18.16158725,0.431791918,553.7802199
437,932,126.598122,45.63474361,2,18.16158725,0.431791918,536.3605613
438,933,126.6015186,45.62705732,2,18.16158725,0.431791918,81.05759324
439,934,126.5964573,45.62764136,2,18.16158725,0.431791918,70.02337057
440,935,126.6074126,45.63002412,2,18.16158725,0.431791918,1029.576888
441,936,126.612474,45.6294396,2,18.16158725,0.416385521,1537.159564
442,937,126.618369,45.63240585,49,18.16158725,0.416385521,619.1334227
443,938,126.6141408,45.63654166,2,18.16158725,0.431791918,2448.469167
444,939,126.6142017,45.61465079,49,17.23575477,0.399803638,139.205643
445,941,126.6091416,45.61523542,2,17.23575477,0.399803638,1907.786487
446,942,126.6133074,45.63299063,2,18.16158725,0.416385521,3801.638331
447,943,126.6310497,45.61999741,49,17.23575477,0.399803638,120.4725535
448,944,126.6200952,45.61761693,49,17.23575477,0.399803638,600.3357506
449,945,126.6318841,45.62354833,49,17.23575477,0.399803638,970.0045703
450,946,126.6217626,45.6247189,49,18.16158725,0.40809458,1077.401246
451,947,126.6209289,45.62116792,49,17.23575477,0.399803638,1091.89817
452,948,126.6259893,45.62058278,49,17.23575477,0.399803638,774.1839332
453,949,126.6268234,45.62413373,49,18.16158725,0.399803638,1031.486585
454,950,126.6352753,45.61586091,49,17.23575477,0.399803638,805.2918245
455,951,126.6251553,45.61703182,49,17.23575477,0.399803638,48.16163862
456,952,126.6369447,45.6229627,49,17.23575477,0.399803638,1190.281323
457,953,126.6377795,45.62651359,49,18.16158725,0.399803638,1337.450686
458,954,126.6411701,45.61882599,49,17.23575477,0.399803638,1316.738901
459,955,126.6302154,45.61644648,49,17.23575477,0.399803638,1158.150358
460,956,126.645395,45.61468911,49,18.16158725,0.384397242,598.9313199
461,957,126.63611,45.61941181,49,17.23575477,0.399803638,888.8697868
462,958,126.6420052,45.62237685,49,17.23575477,0.399803638,601.3969857
463,959,126.6462302,45.61823994,49,18.16158725,0.399803638,1804.320919
464,961,126.6402845,45.63716621,49,18.16158725,0.399803638,872.8977081
465,962,126.6225965,45.62826988,49,18.16158725,0.40809458,638.1214096
466,963,126.6293262,45.63478655,49,18.16158725,0.40809458,263.3882008
467,964,126.6284919,45.63123561,49,18.16158725,0.40809458,827.6587561
468,965,126.6242645,45.63537181,49,18.16158725,0.416385521,725.97361
469,966,126.6192027,45.63595685,49,18.16158725,0.416385521,135.4935369
470,967,126.6234305,45.63182085,49,18.16158725,0.416385521,877.5006823
471,968,126.6327186,45.62709924,49,18.16158725,0.399803638,1080.831625
472,969,126.6386144,45.63006447,49,18.16158725,0.399803638,645.3290961
473,970,126.6276576,45.62768467,49,18.16158725,0.40809458,924.6060097
474,971,126.6394494,45.63361534,49,18.16158725,0.399803638,1262.237802
475,972,126.6335532,45.63065015,49,18.16158725,0.399803638,847.3056271
476,973,126.6436755,45.62947855,49,18.16158725,0.399803638,1417.718041
477,974,126.6343879,45.63420106,49,18.16158725,0.40809458,690.404252
478,975,126.6461817,45.64013106,49,18.16158725,0.399803638,442.6942029
479,976,126.647901,45.6253416,49,18.16158725,0.399803638,38.44931855
480,977,126.5997871,45.64184584,2,18.16158725,0.431791918,1755.75113
481,978,126.5947245,45.64242977,2,18.16158725,0.460420398,1100.789008
482,979,126.6006198,45.64539694,2,18.16158725,0.431791918,129.0700633
483,980,126.5955568,45.64598091,2,18.16158725,0.460420398,1524.773544
484,981,126.5896617,45.64301348,2,18.16158725,0.460420398,800.2489556
485,984,126.6149743,45.64009268,2,18.16158725,0.431791918,3299.67804
486,986,126.609912,45.64067729,2,18.16158725,0.431791918,2005.280574
487,987,126.5989545,45.63829473,2,18.16158725,0.431791918,871.3120755
488,988,126.615808,45.64364369,2,18.16158725,0.431791918,298.4808372
489,989,126.6048496,45.64126168,2,18.16158725,0.431791918,855.8866757
490,990,126.6107453,45.64422834,2,18.16158725,0.431791918,956.8117116
491,991,126.6174755,45.6507457,2,18.16158725,0.431791918,1055.519672
492,992,126.6056826,45.64481275,2,18.16158725,0.431791918,383.9503701
493,993,126.6166417,45.6471947,2,18.16158725,0.431791918,227.0723033
494,994,126.6183094,45.65429669,18,17.23575477,0.431791918,1379.504218
495,995,126.591326,45.6501158,2,18.16158725,0.460420398,799.7999411
496,996,126.6022854,45.65249913,2,17.23575477,0.460420398,455.5088281
497,997,126.5972219,45.65308316,2,17.23575477,0.460420398,77.35077451
498,998,126.6031184,45.65605022,18,17.23575477,0.460420398,112.9032718
499,999,126.5828623,45.65838508,18,17.23575477,0.460420398,204.1486877
500,1000,126.5929905,45.6572181,18,17.23575477,0.460420398,165.8273885
501,1001,126.5921582,45.65366696,2,17.23575477,0.460420398,538.3960279
502,1003,126.6081822,45.65546594,18,17.23575477,0.431791918,420.164872
503,1006,126.5963893,45.64953204,2,18.16158725,0.460420398,653.2229739
504,1009,126.6115787,45.64777937,2,18.16158725,0.431791918,207.3916053
505,1011,126.6200366,45.63950784,49,18.16158725,0.416385521,2711.708534
506,1013,126.6259329,45.64247372,49,18.16158725,0.416385521,403.0197404
507,1015,126.6132458,45.65488143,18,17.23575477,0.431791918,420.164872
508,1016,126.6217045,45.6466098,49,18.16158725,0.431791918,812.1283484
509,1017,126.6208705,45.64305882,49,18.16158725,0.431791918,814.5208717
510,1018,126.6352227,45.63775195,49,18.16158725,0.40809458,63.33095684
511,1019,126.6090788,45.63712624,2,18.16158725,0.431791918,267.4301546
512,1020,126.6368925,45.64485373,49,18.16158725,0.416385521,833.5676407
513,1021,126.6267673,45.64602467,49,18.16158725,0.416385521,412.4160563
514,1022,126.6360575,45.64130285,49,18.16158725,0.40809458,1191.926011
515,1023,126.6250987,45.63892277,49,18.16158725,0.416385521,1600.559065
516,1024,126.6301607,45.63833748,49,18.16158725,0.416385521,833.69843
517,1025,126.6411197,45.64071707,49,18.16158725,0.40809458,1301.893327
518,1027,126.6377276,45.64840461,49,18.16158725,0.416385521,833.5676407
519,1028,126.6452971,45.65847128,15,18.16158725,0.40809458,1061.8217
520,1029,126.6470174,45.64368189,49,18.16158725,0.40809458,436.805069
521,1030,126.6242072,45.65726269,15,17.23575477,0.431791918,261.155208
522,1032,126.6225387,45.65016077,49,18.16158725,0.431791918,636.0150962
523,1034,126.6292709,45.65667747,15,17.23575477,0.431791918,747.7159842
524,1035,126.6191434,45.65784768,18,17.23575477,0.431791918,1180.87764
525,1036,126.6334996,45.65254113,15,18.16158725,0.416385521,499.0646324
526,1037,126.6276017,45.64957561,49,18.16158725,0.416385521,679.9670517
527,1038,126.6284363,45.65312654,15,18.16158725,0.431791918,78.77429177
528,1039,126.6385628,45.65195548,15,18.16158725,0.416385521,830.8084807
529,1042,126.639398,45.65550635,15,18.16158725,0.416385521,19.7529853
530,1044,126.6351696,45.65964292,15,17.23575477,0.416385521,935.8684217
531,1045,126.6343345,45.65609202,15,18.16158725,0.416385521,1562.233814
532,1046,126.6444615,45.65492045,15,18.16158725,0.416385521,237.6173311
533,1048,126.6496658,45.5886608,13,16.39797544,0.384397242,1242.274492
534,1049,126.6451978,45.70225315,5,18.16158725,0.460420398,1622.913241
535,1051,126.4014541,45.66089887,0,19.18472755,0.431791918,640.468924
536,1053,126.4115858,45.65974808,0,19.18472755,0.431791918,1732.405991
537,1054,126.4022744,45.66445115,0,19.18472755,0.431791918,229.2757672
538,1055,126.396388,45.66147393,0,19.18472755,0.431791918,870.6286208
539,1056,126.40652,45.66032359,0,19.18472755,0.431791918,396.6040378
540,1057,126.4124067,45.6633003,0,19.18472755,0.431791918,1093.043123
541,1065,126.4158304,45.65562016,0,19.18472755,0.431791918,1444.259698
542,1067,126.4073406,45.66387584,0,19.18472755,0.431791918,869.4958357
543,1069,126.4174728,45.66272454,0,19.18472755,0.431791918,214.5573915
544,1071,126.410765,45.65619586,0,19.18472755,0.431791918,1068.768836
545,1072,126.4276046,45.66157233,0,19.18472755,0.431791918,661.9705988
546,1073,126.4166515,45.65917235,0,19.18472755,0.431791918,968.8438403
547,1075,126.4284265,45.66512445,0,19.18472755,0.460420398,893.7782839
548,1076,126.4233604,45.66570069,0,19.18472755,0.460420398,1412.830686
549,1077,126.4292486,45.66867656,0,19.18472755,0.460420398,1243.873339
550,1079,126.4182941,45.66627671,0,19.18472755,0.460420398,815.1185197
551,1081,126.4241821,45.66925284,0,19.18472755,0.460420398,682.1012769
552,1086,126.4291146,45.69056558,1,19.18472755,0.513618424,401.0065081
553,1087,126.410624,45.67808475,1,19.18472755,0.460420398,416.2341356
554,1089,126.4055565,45.67866018,1,19.18472755,0.460420398,633.4429585
555,1091,126.4013094,45.68278765,1,19.18472755,0.460420398,429.9223366
556,1092,126.4004889,45.67923538,1,19.18472755,0.460420398,734.6917534
557,1093,126.4063773,45.68221243,1,19.18472755,0.460420398,409.0589227
558,1098,126.4156914,45.6775091,1,19.18472755,0.460420398,254.1811682
559,1099,126.4215804,45.68048538,1,19.18472755,0.460420398,577.0318607
560,1100,126.4274701,45.68346136,1,19.18472755,0.513618424,151.4004588
561,1101,126.4165128,45.68106129,1,19.18472755,0.460420398,172.1931279
562,1102,126.426648,45.67990924,1,19.18472755,0.460420398,406.6062575
563,1103,126.4258259,45.67635711,1,19.18472755,0.460420398,407.6753659
564,1105,126.4021299,45.68633992,1,19.18472755,0.460420398,403.1261607
565,1106,126.4080191,45.6893169,1,19.18472755,0.513618424,208.074114
566,1107,126.4139089,45.69229358,1,19.18472755,0.513618424,160.8930416
567,1109,126.4029506,45.68989219,1,19.18472755,0.513618424,473.3560983
568,1111,126.4189776,45.69171781,1,19.18472755,0.513618424,412.4063026
569,1114,126.4071982,45.68576466,1,19.18472755,0.460420398,435.5620712
570,1119,126.425004,45.67280498,0,19.18472755,0.460420398,427.0783685
571,1121,126.4318481,45.65744378,0,19.18472755,0.431791918,98.33978195
572,1124,126.4369135,45.65686714,0,19.18472755,0.460420398,25.2244591
573,1129,126.4452706,45.67049839,0,19.18472755,0.460420398,309.5000989
574,1130,126.4460938,45.6740504,1,19.18472755,0.460420398,670.8442858
575,1131,126.4351375,45.67165214,0,19.18472755,0.460420398,102.694486
576,1132,126.434315,45.66810006,0,19.18472755,0.460420398,855.0588322
577,1133,126.4402041,45.67107538,0,19.18472755,0.460420398,978.426968
578,1135,126.4267827,45.6580202,0,19.18472755,0.431791918,328.494037
579,1139,126.4638871,45.66108435,11,19.18472755,0.460420398,104.3153782
580,1145,126.4570511,45.67644764,8,19.18472755,0.513618424,974.5409332
581,1147,126.4511606,45.67347316,1,19.18472755,0.460420398,715.1038254
582,1153,126.4629423,45.67942182,8,19.18472755,0.513618424,811.4008549
583,1157,126.4443195,45.68883554,1,19.18472755,0.513618424,67.39603689
584,1159,126.4376055,45.68230834,1,19.18472755,0.513618424,429.1070393
585,1161,126.4325378,45.68288496,1,19.18472755,0.513618424,400.3405218
586,1162,126.4240462,45.69114181,1,19.18472755,0.513618424,418.3928508
587,1163,126.4426731,45.68173149,1,19.18472755,0.513618424,322.9229721
588,1164,126.4451429,45.69238756,1,19.18472755,0.513618424,380.2819154
589,1166,126.4392513,45.68941245,1,19.18472755,0.513618424,407.0062583
590,1168,126.4434962,45.68528352,1,19.18472755,0.513618424,231.6533341
591,1169,126.434183,45.68998913,1,19.18472755,0.513618424,400.1998102
592,1171,126.4299371,45.69411769,1,19.18472755,0.513618424,210.6550254
593,1175,126.4519842,45.67702514,1,19.18472755,0.513618424,263.3571708
594,1179,126.462118,45.67586991,8,19.18472755,0.513618424,162.1886899
595,1181,126.4603478,45.69065538,8,19.18472755,0.513618424,263.104825
596,1182,126.4561037,45.69478495,1,19.18472755,0.513618424,491.9790486
597,1183,126.4544556,45.68768104,1,19.18472755,0.513618424,318.145356
598,1184,126.448564,45.68470641,1,19.18472755,0.513618424,330.7366547
599,1185,126.4493876,45.6882584,1,19.18472755,0.513618424,238.2934703
600,1186,126.4552796,45.691233,1,19.18472755,0.513618424,267.8225233
601,1188,126.4502113,45.69181039,1,19.18472755,0.513618424,418.4006762
602,1189,126.4628213,45.70131113,8,19.18472755,0.513618424,420.887307
603,1191,126.4045922,45.69699669,1,19.18472755,0.513618424,407.2507221
604,1192,126.415552,45.69939796,1,19.18472755,0.513618424,454.5473175
605,1193,126.4163736,45.70295014,1,19.18472755,0.513618424,361.8804428
606,1194,126.4113039,45.70352578,1,19.18472755,0.513618424,101.7937744
607,1195,126.4054131,45.70054894,1,19.18472755,0.513618424,876.7124851
608,1196,126.4104826,45.69997357,1,19.18472755,0.513618424,722.1087997
609,1199,126.4307596,45.69766979,1,19.18472755,0.513618424,252.1247541
610,1200,126.4096613,45.69642135,1,19.18472755,0.513618424,401.608864
611,1201,126.4256905,45.69824607,1,19.18472755,0.513618424,417.0680246
612,1202,126.4147304,45.69584577,1,19.18472755,0.513618424,377.159675
613,1203,126.4265127,45.7017982,1,19.18472755,0.513618424,400.9562344
614,1204,126.4206213,45.69882213,1,19.18472755,0.513618424,404.0185059
615,1205,126.4315822,45.70122188,1,19.18472755,0.513618424,371.987828
616,1207,126.4214432,45.70237428,1,19.18472755,0.513618424,412.5705768
617,1226,126.4358286,45.69709327,1,19.18472755,0.513618424,890.8217854
618,1227,126.4467899,45.69949157,1,19.18472755,0.513618424,430.6276182
619,1228,126.4417207,45.70006857,1,19.18472755,0.513618424,51.5157081
620,1232,126.451035,45.69536237,1,19.18472755,0.513618424,58.04511551
621,1233,126.4526829,45.70246632,1,19.18472755,0.513618424,88.95120354
622,1235,126.4518589,45.69891435,1,19.18472755,0.513618424,404.8392645
623,1236,126.4408975,45.69651653,1,19.18472755,0.513618424,752.6305741
624,1238,126.4569279,45.69833689,1,19.18472755,0.513618424,115.7931115
625,1239,126.4611722,45.6942073,8,19.18472755,0.513618424,243.1667012
626,1260,126.4619967,45.69775922,8,19.18472755,0.513618424,520.344983
627,1261,126.415412,45.72128675,10,19.18472755,0.513618424,440.8654463
628,1262,126.4095191,45.71831009,10,19.18472755,0.513618424,434.811391
629,1264,126.4103406,45.7218623,10,19.18472755,0.513618424,7.378214337
630,1267,126.4204833,45.72071097,10,19.18472755,0.513618424,441.8676715
631,1270,126.4255545,45.72013496,10,19.18472755,0.61247208,55.78637473
632,1272,126.4314485,45.72311081,10,19.18472755,0.61247208,446.2033464
